question_topic_name,question_grade,question_term,question_unit,question_type1,question_type2,question_filename,question_dataset,question_text
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54232.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53328.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_83849.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37851.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51950.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_54185.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52043.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_28208.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34935.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52031.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_56795.png,1,
둔각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37439.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34682.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00043_54124.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25175.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00043_37090.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_93063.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_28075.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_92591.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56803.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34679.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_30087.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53384.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51903.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54070.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_84297.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00042_31010.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_30124.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53302.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00043_37202.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34711.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37886.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34649.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52092.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36868.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_92185.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35113.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_52234.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_55107.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28718.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37795.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25208.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_52198.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00043_54122.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55726.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25101.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54283.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51960.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53736.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_99001.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53590.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28678.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53838.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34683.png,1,
예각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00042_28347.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37611.png,1,
예각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00042_28773.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_99039.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_52243.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55718.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35184.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37455.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_99037.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00042_56741.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_98865.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28264.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53770.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_25137.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53627.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00043_37315.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36768.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37836.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53719.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54086.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00042_92929.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25206.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25226.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28074.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_30332.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28289.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53259.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54191.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_25129.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_31087.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37794.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51916.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51981.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36784.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37627.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53242.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36773.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00042_83449.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52398.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25442.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25405.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_00050.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25219.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52336.png,1,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37382.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35143.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_54005.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28222.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53609.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37331.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51914.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53674.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00042_56709.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00043_37713.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37858.png,1,
이등변삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37546.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25221.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00043_37049.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53672.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34660.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54116.png,1,
둔각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00042_28322.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37674.png,1,
예각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37451.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37833.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30198.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_92577.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54303.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34639.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53387.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_35011.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54255.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_92943.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34877.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56702.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35161.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25481.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56710.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53646.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37905.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00042_54096.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_35045.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53603.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_28083.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53710.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56714.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_84306.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54018.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_92180.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_53264.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51922.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25224.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37171.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35178.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55761.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_83471.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00043_37739.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_88342.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00042_27961.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53552.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_57380.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53667.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52352.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37182.png,1,
각도를 어림하고 각도기로 재어 확인하기,P4,1,02,1,0,P4_1_02_00043_37246.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52370.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53996.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51942.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56758.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51902.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52022.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34741.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34657.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52396.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37771.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00042_55743.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37724.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52312.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52426.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00043_37109.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00042_28007.png,1,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_00042_28274.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25142.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53904.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_53253.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53541.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00043_54351.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_25120.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_28242.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37767.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37690.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37849.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52348.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_00028.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_31088.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_28210.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_32756.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55816.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53610.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56697.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56781.png,1,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00042_98914.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25470.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_32805.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37372.png,1,
둔각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37427.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_83868.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51925.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53867.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_31224.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00043_37094.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_83883.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53698.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_52235.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56770.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_34672.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53757.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37413.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53325.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52427.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53802.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_53345.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00042_30106.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54192.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_31092.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28409.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53871.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35176.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_55811.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_55818.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37344.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_92515.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53668.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37746.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54057.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53619.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55746.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_83892.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37457.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35106.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28054.png,1,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37363.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35125.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_54109.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_28199.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25407.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_28073.png,1,
주어진 거리의 평행선 긋기,P4,2,04,1,0,P4_2_04_00044_36844.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54253.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52394.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53889.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34689.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_28303.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37812.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00042_30150.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52075.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54021.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52129.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00042_56724.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54041.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_30138.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52291.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54014.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25191.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53741.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52061.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25529.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53539.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52169.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53276.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30176.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_00462.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53726.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37449.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55715.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_53326.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53335.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53765.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34860.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37785.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56706.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00042_28228.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53961.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54052.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54100.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_30096.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00042_56712.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53896.png,1,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37883.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25491.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_83859.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34874.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54042.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37822.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00043_37063.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00043_54143.png,1,
