{'question_topic_name': '수직', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_51983.png'}
{'question_topic_name': '마름모의 성질 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_54207.png'}
{'question_topic_name': '평행사변형 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00042_55750.png'}
{'question_topic_name': '삼각자와 각도기를 이용한 수선 긋기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_51987.png'}
{'question_topic_name': '지름의 성질 알아보기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 2, 'question_filename': 'P3_2_03_00043_53504.png'}
{'question_topic_name': '지름의 성질 알아보기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00043_53664.png'}
{'question_topic_name': '지름의 성질 알아보기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00043_53644.png'}
{'question_topic_name': '각 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00042_25096.png'}
{'question_topic_name': '둔각삼각형 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_02_00042_28366.png'}
{'question_topic_name': '원 그리기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00042_54112.png'}
{'question_topic_name': '사다리꼴 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_53940.png'}
{'question_topic_name': '삼각자와 각도기를 이용한 수선 긋기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_52246.png'}
{'question_topic_name': '예각과 둔각 알아보기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37725.png'}
{'question_topic_name': '삼각형에서 나머지 한 각의 크기 구하기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00042_98932.png'}
{'question_topic_name': '직사각형의 특징 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00042_25184.png'}
{'question_topic_name': '평행사변형의 성질 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00042_56728.png'}
{'question_topic_name': '정사각형의 특징 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00042_32794.png'}
{'question_topic_name': '삼각형에서 나머지 한 각의 크기 구하기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00042_28330.png'}
{'question_topic_name': '지름의 성질 알아보기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00043_53661.png'}
{'question_topic_name': '사각형의 나머지 한 각의 크기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00042_31053.png'}
{'question_topic_name': '사다리꼴 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_53951.png'}
{'question_topic_name': '원을 이용하여 여러 가지 모양 그리기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00042_92594.png'}
{'question_topic_name': '직각삼각형 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00043_34670.png'}
{'question_topic_name': '각 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00042_25107.png'}
{'question_topic_name': '예각과 둔각 알아보기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 2, 'question_filename': 'P4_1_02_00042_28285.png'}
{'question_topic_name': '예각과 둔각 알아보기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37169.png'}
{'question_topic_name': '예각과 둔각 알아보기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00042_28676.png'}
{'question_topic_name': '마름모 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00042_56750.png'}
{'question_topic_name': '사각형의 나머지 한 각의 크기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00042_98951.png'}
{'question_topic_name': '삼각형을 각의 크기에 따라 분류하기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_02_00042_28742.png'}
{'question_topic_name': '평행선 사이의 거리 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00044_36786.png'}
{'question_topic_name': '예각과 둔각 알아보기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37176.png'}
{'question_topic_name': '각도기와 자를 이용하여 각 그리기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37215.png'}
{'question_topic_name': '삼각자와 각도기를 이용한 수선 긋기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_52267.png'}
{'question_topic_name': '수직', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_51984.png'}
{'question_topic_name': '각도기와 자를 이용하여 각 그리기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00042_30128.png'}
{'question_topic_name': '원의 반지름과 지름 알아보기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 2, 'question_filename': 'P3_2_03_00043_53314.png'}
{'question_topic_name': '예각과 둔각 알아보기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37162.png'}
{'question_topic_name': '삼각형에서 나머지 한 각의 크기 구하기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00042_28300.png'}
{'question_topic_name': '직각삼각형 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00042_25468.png'}
{'question_topic_name': '지름의 성질 알아보기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00043_53670.png'}
{'question_topic_name': '각 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00043_34942.png'}
{'question_topic_name': '정사각형의 특징 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00042_32803.png'}
{'question_topic_name': '직선 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00043_34634.png'}
{'question_topic_name': '평행 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_52317.png'}
{'question_topic_name': '원의 반지름과 지름 알아보기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00043_53254.png'}
{'question_topic_name': '직각삼각형 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00043_35050.png'}
{'question_topic_name': '직각삼각형 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00042_25174.png'}
{'question_topic_name': '주어진 거리의 평행선 긋기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00044_36775.png'}
{'question_topic_name': '사각형의 나머지 한 각의 크기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37336.png'}
{'question_topic_name': '정삼각형의 성질 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_02_00043_37882.png'}
{'question_topic_name': '직사각형의 특징 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00043_35128.png'}
{'question_topic_name': '두 각도의 차 구하기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37738.png'}
{'question_topic_name': '삼각자를 사용하여 평행선 긋기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_52130.png'}
{'question_topic_name': '삼각형을 각의 크기에 따라 분류하기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_02_00042_31104.png'}
{'question_topic_name': '평행사변형의 성질 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_54060.png'}
{'question_topic_name': '직각삼각형 알아보기', 'question_grade': 'P3', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_1_02_00043_34674.png'}
{'question_topic_name': '각의 크기 비교하기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37047.png'}
{'question_topic_name': '마름모 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_54134.png'}
{'question_topic_name': '삼각형을 각의 크기에 따라 분류하기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 2, 'question_filename': 'P4_2_02_00042_30395.png'}
{'question_topic_name': '원을 이용하여 여러 가지 모양 그리기', 'question_grade': 'P3', 'question_term': 2, 'question_unit': '03', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P3_2_03_00043_53892.png'}
{'question_topic_name': '두 각도의 차 구하기', 'question_grade': 'P4', 'question_term': 1, 'question_unit': '02', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_1_02_00043_37695.png'}
{'question_topic_name': '직사각형의 성질 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_54322.png'}
{'question_topic_name': '마름모의 성질 알아보기', 'question_grade': 'P4', 'question_term': 2, 'question_unit': '04', 'question_type1': '단답형', 'question_type2': 1, 'question_filename': 'P4_2_04_00043_54211.png'}
